,id,element,type,gen,step,min_lvl_min_atk,min_lvl_max_atk,max_lvl_min_atk,max_lvl_max_atk,min_lvl_min_def,min_lvl_max_def,max_lvl_min_def,max_lvl_max_def,min_lvl_min_hp,min_lvl_max_hp,max_lvl_min_hp,max_lvl_max_hp
id,430,wind,,1,Advent,13,26,43,86,7,15,22,60,100,200,205,410
id,431,Earth,Workshop,1,Know,12,25,100,201,12,25,100,201,107,215,327,655
id,431,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,431,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,431,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,431,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,432,Fire,,1,Know,12,25,100,201,15,30,59,162,102,205,366,733
id,432,Fire,,1,Capsule,12,25,100,201,15,30,59,162,102,205,366,733
id,432,Fire,,1,Awakening,12,25,100,201,15,30,59,162,102,205,366,733
id,432,Fire,,1,Transcendence,12,25,100,201,15,30,59,162,102,205,366,733
id,432,Fire,,1,Advent,12,25,42,85,15,30,30,75,102,205,192,385
id,433,Twilight,,1,Know,19,39,107,215,4,8,48,140,79,159,211,467
id,433,Twilight,,1,Capsule,19,39,107,215,4,8,48,140,79,159,211,467
id,433,Twilight,,1,Awakening,19,39,107,215,4,8,48,140,79,159,211,467
id,433,Twilight,,1,Transcendence,19,39,107,215,4,8,48,140,79,159,211,467
id,433,Twilight,,1,Advent,19,39,49,99,4,8,19,53,79,159,124,264
id,434,Twilight,,1,Know,19,39,107,215,4,8,48,140,79,159,255,511
id,434,Twilight,,1,Capsule,19,39,107,215,4,8,48,140,79,159,255,511
id,434,Twilight,,1,Awakening,19,39,107,215,4,8,48,140,79,159,255,511
id,434,Twilight,,1,Transcendence,19,39,107,215,4,8,48,140,79,159,255,511
id,434,Twilight,,1,Advent,19,39,49,99,4,8,19,53,79,159,139,279
id,435,Twilight,,1,Know,23,46,111,222,4,9,48,141,79,159,255,511
id,435,Twilight,,1,Capsule,23,46,111,222,4,9,48,141,79,159,255,511
id,435,Twilight,,1,Awakening,23,46,111,222,4,9,48,141,79,159,255,511
id,435,Twilight,,1,Transcendence,23,46,111,222,4,9,48,141,79,159,255,511
id,435,Twilight,,1,Advent,23,46,53,106,4,9,19,54,79,159,139,279
id,436,Twilight,,1,Know,23,46,111,266,5,10,49,142,99,199,275,595
id,436,Twilight,,1,Capsule,23,46,111,266,5,10,49,142,99,199,275,595
id,436,Twilight,,1,Awakening,23,46,111,266,5,10,49,142,99,199,275,595
id,436,Twilight,,1,Transcendence,23,46,111,266,5,10,49,142,99,199,275,595
id,436,Twilight,,1,Advent,23,46,53,121,5,10,20,55,99,199,159,334
id,437,Twilight,,1,Know,23,47,111,267,6,12,50,144,119,238,339,678
id,437,Twilight,,1,Capsule,23,47,111,267,6,12,50,144,119,238,339,678
id,437,Twilight,,1,Awakening,23,47,111,267,6,12,50,144,119,238,339,678
id,437,Twilight,,1,Transcendence,23,47,111,267,6,12,50,144,119,238,339,678
id,437,Twilight,,1,Advent,23,47,53,122,6,12,21,57,119,238,194,388
id,438,light,Chebang,1,Know,14,29,58,161,7,15,95,191,128,257,436,873
id,438,light,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,438,light,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,438,light,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,438,light,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,439,Dark,Health,1,Know,6,13,50,145,12,25,100,201,137,275,445,891
id,439,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,439,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,439,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,439,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,440,light,,1,Know,21,42,109,262,6,13,50,145,89,179,309,619
id,440,light,,1,Capsule,21,42,109,262,6,13,50,145,89,179,309,619
id,440,light,,1,Awakening,21,42,109,262,6,13,50,145,89,179,309,619
id,440,light,,1,Transcendence,21,42,109,262,6,13,50,145,89,179,309,619
id,440,light,,1,Advent,21,42,51,117,6,13,21,58,89,179,164,329
id,441,Fire,Health,1,Know,9,19,53,151,7,14,51,146,159,319,511,1067
id,441,Fire,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,441,Fire,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,441,Fire,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,441,Fire,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,442,light,Chebang,1,Know,8,16,52,148,14,29,102,205,99,199,407,859
id,442,light,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,442,light,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,442,light,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,442,light,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,443,wind,Attack,1,Know,13,26,101,202,13,26,101,202,79,159,299,599
id,443,wind,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,443,wind,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,443,wind,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,443,wind,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,444,Fire,Air,1,Know,15,30,103,250,8,16,52,148,87,174,307,614
id,444,Fire,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,444,Fire,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,444,Fire,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,444,Fire,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,445,Dark,Workshop,1,Know,7,15,95,191,9,18,97,238,79,159,255,511
id,445,Dark,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,445,Dark,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,445,Dark,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,445,Dark,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,446,light,Defense,1,Know,9,19,53,151,21,43,109,263,79,159,255,555
id,446,light,Defense,1,Capsule,5,19,93,151,5,19,93,239,60,109,280,505
id,446,light,Defense,1,Awakening,10,29,98,161,10,29,54,293,60,109,148,329
id,446,light,Defense,1,Transcendence,25,25,69,157,25,25,113,245,139,139,403,755
id,446,light,Defense,1,Advent,125,140,140,185,178,208,193,283,473,530,488,785
id,447,water,Health,1,Know,6,12,50,144,17,34,105,210,97,195,405,811
id,447,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,447,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,447,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,447,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,448,Dark,Workshop,1,Know,13,27,101,247,12,25,100,201,63,127,195,435
id,448,Dark,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,448,Dark,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,448,Dark,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,448,Dark,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,449,wind,Air,1,Know,20,41,108,261,7,14,51,146,73,147,293,587
id,449,wind,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,449,wind,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,449,wind,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,449,wind,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,450,water,Health,1,Know,7,15,51,147,19,39,107,215,99,199,363,771
id,450,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,450,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,450,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,450,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,451,Earth,Air,1,Know,13,26,101,202,12,25,100,201,79,159,299,599
id,451,Earth,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,451,Earth,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,451,Earth,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,451,Earth,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,452,Fire,Workshop,1,Know,7,14,51,146,11,22,55,154,129,259,349,743
id,452,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,452,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,452,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,452,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,453,Fire,Workshop,1,Know,8,17,52,149,12,25,56,157,144,289,364,729
id,453,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,453,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,453,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,453,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,454,Fire,Workshop,1,Know,10,20,54,152,14,28,58,160,154,309,374,749
id,454,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,454,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,454,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,454,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,455,Fire,Workshop,1,Know,11,23,55,155,15,31,59,163,169,339,389,779
id,455,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,455,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,455,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,455,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,456,Fire,Workshop,1,Know,13,26,57,158,17,34,61,166,184,369,404,853
id,456,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,456,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,456,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,456,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,457,water,Health,1,Know,5,10,93,186,4,9,48,141,92,184,356,756
id,457,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,457,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,457,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,457,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,458,water,Health,1,Know,5,11,93,187,5,11,49,143,107,214,371,786
id,458,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,458,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,458,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,458,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,459,water,Health,1,Know,6,12,94,188,6,13,50,145,122,244,386,816
id,459,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,459,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,459,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,459,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,460,water,Health,1,Know,6,13,94,189,7,15,51,147,137,274,401,846
id,460,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,460,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,460,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,460,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,461,water,Health,1,Know,7,14,95,190,8,17,52,149,152,304,416,876
id,461,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,461,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,461,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,461,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,462,Dawn,Attack,1,Know,17,34,105,210,9,19,53,151,109,219,373,791
id,462,Dawn,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,462,Dawn,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,462,Dawn,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,462,Dawn,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,463,light,Air,1,Know,8,17,96,193,4,8,48,140,72,145,380,761
id,463,light,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,463,light,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,463,light,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,463,light,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,464,light,Air,1,Know,10,20,98,196,5,10,49,142,82,165,390,781
id,464,light,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,464,light,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,464,light,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,464,light,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,465,light,Air,1,Know,11,23,99,199,6,12,50,144,92,185,400,801
id,465,light,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,465,light,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,465,light,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,465,light,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,466,light,Air,1,Know,13,26,101,202,7,14,51,146,102,205,410,821
id,466,light,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,466,light,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,466,light,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,466,light,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,467,light,Air,1,Know,14,29,102,205,8,16,52,148,112,225,420,841
id,467,light,Air,1,Capsule,5,19,93,239,5,19,49,107,60,109,456,681
id,467,light,Air,1,Awakening,10,29,142,249,10,29,54,117,60,109,324,681
id,467,light,Air,1,Transcendence,25,25,113,245,25,25,25,113,139,139,579,931
id,467,light,Air,1,Advent,162,187,177,262,73,88,88,133,670,750,685,1080
id,468,wind,Workshop,1,Know,15,31,59,163,14,29,102,205,118,237,338,677
id,468,wind,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,468,wind,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,468,wind,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,468,wind,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,469,wind,Attack,1,Know,21,43,109,263,6,13,50,145,124,248,300,600
id,469,wind,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,469,wind,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,469,wind,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,469,wind,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,470,water,Attack,1,Know,20,41,108,217,6,12,50,144,90,180,398,796
id,470,water,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,470,water,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,470,water,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,470,water,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,475,Earth,Workshop,1,Know,11,22,55,154,10,21,54,153,100,201,232,509
id,475,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,475,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,475,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,475,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,476,Earth,Workshop,1,Know,11,22,55,154,11,23,99,199,104,208,280,560
id,476,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,476,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,476,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,476,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,477,Earth,Workshop,1,Know,12,24,100,200,11,23,99,199,107,215,283,567
id,477,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,477,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,477,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,477,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,478,Earth,Workshop,1,Know,12,24,100,200,12,25,100,201,111,222,287,618
id,478,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,478,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,478,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,478,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,479,Earth,Workshop,1,Know,13,26,101,202,12,25,100,201,114,229,290,625
id,479,Earth,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,479,Earth,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,479,Earth,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,479,Earth,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,480,Dark,Defense,1,Know,7,14,95,234,20,41,64,173,106,213,282,609
id,480,Dark,Defense,1,Capsule,5,19,93,151,5,19,93,239,60,109,280,505
id,480,Dark,Defense,1,Awakening,10,29,98,161,10,29,54,293,60,109,148,329
id,480,Dark,Defense,1,Transcendence,25,25,69,157,25,25,113,245,139,139,403,755
id,480,Dark,Defense,1,Advent,125,140,140,185,178,208,193,283,473,530,488,785
id,481,Dark,Chebang,1,Know,7,14,95,190,13,26,57,158,136,273,400,845
id,481,Dark,Chebang,1,Capsule,5,19,93,151,5,19,49,195,60,109,456,681
id,481,Dark,Chebang,1,Awakening,10,29,54,117,10,29,142,249,60,109,324,681
id,481,Dark,Chebang,1,Transcendence,25,25,25,113,25,25,113,245,139,139,579,931
id,481,Dark,Chebang,1,Advent,73,88,88,133,162,187,177,262,670,750,685,1080
id,482,Dark,Health,1,Know,8,16,52,104,7,14,51,146,166,332,430,904
id,482,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,482,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,482,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,482,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,483,Dark,Health,1,Know,8,16,52,104,7,14,51,146,169,339,477,955
id,483,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,483,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,483,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,483,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,484,Dark,Health,1,Know,8,17,52,105,7,14,51,146,173,346,481,1006
id,484,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,484,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,484,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,484,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,485,Dark,Health,1,Know,8,17,52,149,7,14,51,146,176,353,484,1013
id,485,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,485,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,485,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,485,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,486,Dark,Health,1,Know,9,19,53,151,7,14,51,146,180,360,532,1064
id,486,Dark,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,486,Dark,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,486,Dark,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,486,Dark,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,487,Dawn,Attack,1,Know,21,42,109,262,6,12,50,144,137,275,313,627
id,487,Dawn,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,487,Dawn,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,487,Dawn,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,487,Dawn,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,488,Fire,Health,1,Know,8,17,52,149,7,15,51,147,134,269,530,1061
id,488,Fire,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,488,Fire,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,488,Fire,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,488,Fire,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,489,Twilight,Attack,1,Know,19,39,107,259,6,12,50,144,89,179,309,663
id,489,Twilight,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,489,Twilight,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,489,Twilight,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,489,Twilight,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,491,water,,1,Know,4,9,48,97,18,37,106,213,94,189,226,497
id,491,water,,1,Capsule,4,9,48,97,18,37,106,213,94,189,226,497
id,491,water,,1,Awakening,4,9,48,97,18,37,106,213,94,189,226,497
id,491,water,,1,Transcendence,4,9,48,97,18,37,106,213,94,189,226,497
id,491,water,,1,Advent,4,9,19,39,18,37,48,97,94,189,139,294
id,492,water,,1,Know,5,10,49,98,19,39,107,259,99,199,231,507
id,492,water,,1,Capsule,5,10,49,98,19,39,107,259,99,199,231,507
id,492,water,,1,Awakening,5,10,49,98,19,39,107,259,99,199,231,507
id,492,water,,1,Transcendence,5,10,49,98,19,39,107,259,99,199,231,507
id,492,water,,1,Advent,5,10,20,40,19,39,49,114,99,199,144,304
id,493,water,,1,Know,5,11,49,99,21,42,109,262,109,219,285,571
id,493,water,,1,Capsule,5,11,49,99,21,42,109,262,109,219,285,571
id,493,water,,1,Awakening,5,11,49,99,21,42,109,262,109,219,285,571
id,493,water,,1,Transcendence,5,11,49,99,21,42,109,262,109,219,285,571
id,493,water,,1,Advent,5,11,20,41,21,42,51,117,109,219,169,339
id,494,water,,1,Know,5,11,49,99,21,42,153,306,112,224,288,576
id,494,water,,1,Capsule,5,11,49,99,21,42,153,306,112,224,288,576
id,494,water,,1,Awakening,5,11,49,99,21,42,153,306,112,224,288,576
id,494,water,,1,Transcendence,5,11,49,99,21,42,153,306,112,224,288,576
id,494,water,,1,Advent,5,11,20,41,21,42,66,132,112,224,172,344
id,495,water,,1,Know,6,13,50,101,24,49,156,313,116,233,292,629
id,495,water,,1,Capsule,6,13,50,101,24,49,156,313,116,233,292,629
id,495,water,,1,Awakening,6,13,50,101,24,49,156,313,116,233,292,629
id,495,water,,1,Transcendence,6,13,50,101,24,49,156,313,116,233,292,629
id,495,water,,1,Advent,6,13,21,43,24,49,69,139,116,233,176,368
id,496,water,Health,1,Know,9,19,53,151,9,18,53,150,144,289,496,1037
id,496,water,Health,1,Capsule,5,19,93,151,5,19,49,107,60,109,588,1033
id,496,water,Health,1,Awakening,10,29,98,205,10,29,54,117,60,109,500,857
id,496,water,Health,1,Transcendence,25,25,69,157,25,25,69,157,139,139,579,1107
id,496,water,Health,1,Advent,116,131,131,176,116,131,131,176,727,847,742,1252
id,501,Twilight,Attack,1,Know,24,49,112,269,7,14,51,146,94,189,270,585
id,501,Twilight,Attack,1,Capsule,5,19,137,283,5,19,49,107,60,109,280,505
id,501,Twilight,Attack,1,Awakening,10,29,98,337,10,29,54,117,60,109,148,329
id,501,Twilight,Attack,1,Transcendence,25,25,113,245,25,25,69,157,139,139,403,755
id,501,Twilight,Attack,1,Advent,101,210,116,285,180,116,195,161,532,591,547,876
id,502,Twilight,Workshop,1,Know,18,36,106,212,14,29,102,205,89,178,265,574
id,502,Twilight,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,502,Twilight,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,502,Twilight,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,502,Twilight,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,503,Dark,Defense,1,Know,12,24,56,112,24,49,112,269,89,179,353,707
id,503,Dark,Defense,1,Capsule,5,19,93,151,5,19,93,239,60,109,280,505
id,503,Dark,Defense,1,Awakening,10,29,98,161,10,29,54,293,60,109,148,329
id,503,Dark,Defense,1,Transcendence,25,25,69,157,25,25,113,245,139,139,403,755
id,503,Dark,Defense,1,Advent,125,140,140,185,178,208,193,283,473,530,488,785
id,504,Fire,,1,Know,9,19,53,151,19,39,107,215,80,161,388,777
id,504,Fire,,1,Capsule,9,19,53,151,19,39,107,215,80,161,388,777
id,504,Fire,,1,Awakening,9,19,53,151,19,39,107,215,80,161,388,777
id,504,Fire,,1,Transcendence,9,19,53,151,19,39,107,215,80,161,388,777
id,504,Fire,,1,Advent,9,19,24,64,19,39,49,99,80,161,185,371
id,505,Fire,Workshop,1,Know,17,34,61,166,19,39,63,171,129,259,437,919
id,505,Fire,Workshop,1,Capsule,5,19,93,239,5,19,93,151,60,109,280,505
id,505,Fire,Workshop,1,Awakening,10,29,98,249,10,29,98,205,60,109,148,329
id,505,Fire,Workshop,1,Transcendence,25,25,113,201,25,25,113,201,139,139,227,755
id,505,Fire,Workshop,1,Advent,147,167,162,242,158,183,173,243,420,480,435,720
id,506,Dark,,1,Know,14,29,102,205,7,14,51,146,122,245,430,861
id,506,Dark,,1,Capsule,14,29,102,205,7,14,51,146,122,245,430,861
id,506,Dark,,1,Awakening,14,29,102,205,7,14,51,146,122,245,430,861
